StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H8212;שׇׁפְכָה;shophkâh;a pipe (for pouring forth," e.g. wine)"," i.e. the penis;cső (folyadék kiöntésére"," mint például bor)"," azaz a férfi nemi szerv."
H8213;שָׁפֵל;shâphêl;to depress or sink (expectation figuratively," to humiliate"," intransitive or transitive);lealázni"," megalázni (várakozás tekintetében képletesen)"," lesülyeszteni"," elnyomni (átvitt értelemben vagy közvetlenül"," önmagában vagy más által végrehajtva)."
H8214;שְׁפַל;shᵉphal;{to depress or sink (expectation figuratively," to humiliate"," intransitive or transitive)};{Lealázni"," megalázkodni (remény"," elvárás tekintetében képletesen)"," lesülyedni"," elnyomni"," megalázni (átvitt értelemben vagy közvetlenül"," önmagában vagy más által).}"
"H8215;שְׁפַל;shᵉphal;low;""alacsony"," megalázott"," lesüllyedt [földrajzi értelemben: síkság"," völgy]; elnyomott"," szegény"," megalázkodó."""
H8216;שֶׁפֶל;shephel;an humble rank;alacsony rang," megalázott állás"," nyomorúság"," szegénység [vagy] megalázottság."
H8217;שָׁפָל;shâphâl;depressed," literally or figuratively;nyomott"," alázatos"," megalázott"," lesülyedt"," elnyomott"," vagy alacsony"," jelentéktelen."
"H8218;שִׁפְלָה;shiphlâh;depression;""mélyedés"," völgy"," alacsony hely"," lejtő; [átvitt értelemben] megalázkodás"," alázat."""
H8219;שְׁפֵלָה;shᵉphêlâh;Lowland," i.e. (with the article) the maritime slope of Palestine;alföld"," vagy (a névelővel) Palesztina tengerparti síksága."
"H8220;שִׁפְלוּת;shiphlûwth;remissness;""lanyhulat"," hanyagság"," meglazulás [személy vagy dolog tekintetében]; gyengeség"," erőtlenség."""
H8221;שְׁפָם;Shᵉphâm;Shepham," a place in or near Palestine;Séfam"," egy hely Palesztinában vagy annak közelében."
H8222;שָׂפָם;sâphâm;the beard (as a lippiece);a szakáll [mint ajakrészt alkotó része]
H8223;שָׁפָם;Shâphâm;Shapham," an Israelite;Sáfám"," egy Izráelita."
H8224;שִׂפְמוֹת;Siphmôwth;Siphmoth," a place in Palestine;Szipmót"," egy hely Palesztinában."
H8225;שִׁפְמִי;Shiphmîy;a Shiphmite or inhabitant of Shepham;sepfamita," vagy Seffam lakója [vagy Seffam földén lakó]."
H8226;שָׂפַן;sâphan;to conceal (as a valuable);rejteni (mint értékes dolgot)," elfedni"," takarni"," védeni."
H8227;שָׁפָן;shâphân;a species of rockrabbit (from its hiding)," i.e. probably the hyrax;sziklaüregekben lakó"," nyúlszerű rágcsáló"," valószínűleg a sziklaipréz (hyrax) faj."
H8228;שֶׁפַע;shephaʻ;resources;bőség," gazdagság"," elegendő erőforrás [vagy: javak"," termékenység"," teljesség]"," bővesség."
"H8229;שִׁפְעָה;shiphʻâh;copiousness;""bőség"," gazdagság"," teljesség [mennyiségben vagy minőségben]; bővesség"," áradás."""
H8230;שִׁפְעִי;Shiphʻîy;Shiphi," an Israelite;Sífí"," egy Izráelita."
H8231;שָׁפַר;shâphar;to glisten," i.e. (figuratively) be (causatively"," make) fair;""fényleni"," ragyogni; (átvitt értelemben) szép lenni"," (okozólag) szépíteni"," ékesíteni."""
H8232;שְׁפַר;shᵉphar;to be beautiful;szép lenni," gyönyörűnek mutatkozni"," fényes"," ragyogó lenni [szépítkezni"," ékesíteni magát]."
H8233;שֶׁפֶר;shepher;beauty;szépség," ragyogás"," pompás külső"," kedvesség"," ékesség [szép"," csillogó"," kedves dolog vagy személy]."
H8234;שֶׁפֶר;Shepher;Shepher," a place in the Desert;sefer"," hely a pusztában [vagy sivatagban]."
H8235;שִׁפְרָה;shiphrâh;brightness;fényesség," ragyogás"," csillogás [szép"," ragyogó dologra is utalhat]"
H8236;שִׁפְרָה;Shiphrâh;Shiphrah," an Israelitess;Sifra"," egy izraelita asszony."
H8237;שַׁפְרוּר;shaphrûwr;splendid," i.e. a tapestry or canopy;fényes"," ragyogó"," díszes [szövés"," kelme vagy lombkorona"," mennyezet]."
H8238;שְׁפַרְפַר;shᵉpharphar;the dawn (as brilliant with aurora);hajnalpír," a hajnal fényessége (az északi fény jelenségére utalhat is)"
H8239;שָׁפַת;shâphath;to locate," i.e. (generally) hang on or (figuratively) establish"," reduce;megtalálni"," (általában) ráfeszülni vagy (szemléletesen) megalapítani"," csökkenteni."
H8240;שָׁפָת;shâphâth;a (double) stall (for cattle)," also a (two-pronged) hook (for flaying animals on);(Egy) kettős istálló (állatoknak)"," továbbá (kétágú) kampó (állatok nyúzására)."
H8241;שֶׁצֶף;shetseph;an outburst (of anger);kitörés [haragból]," fellángolás"," indulatkitörés"," hevület."
H8242;שַׂק;saq;properly," a mesh (as allowing a liquid to run through)"," i.e. coarse loose cloth or sacking (used in mourning and for bagging)"," hence"," a bag (for grain"," etc.);vászonzsák"," durva szövet [szűrésre"," folyadék átengedésére alkalmas]"," zsák [gyümölcs"," gabona stb. tárolására]"," gyászruha [durva vászonból készült]."
"H8243;שָׁק;shâq;the leg;""láb [testtagként]"," comb [az emberi test része]; (átvitt értelemben) alap"," támasz."""
"H8244;שָׂקַד;sâqad;to fasten;""szilárdan rögzíteni"," megerősíteni"," szorosra kötni [valamit]; gondosan ügyelni"," figyelni [valakire vagy valamire]; szorgalmasan végezni [valamit]."""
H8245;שָׁקַד;shâqad;to be alert," i.e. sleepless"," hence to be on the lookout (whether for good or ill);éber lenni"," azaz álmatlanul virrasztani"," következésképpen őrködni (akár jóra"," akár rosszra)."
H8246;שָׁקַד;shâqad;to be (intensively," make) almond-shaped;""(Intenzíven) mandula alakúvá tenni"," vagy mandula alakban lenni; gondosan"," szorgalmasan figyelni"," éberkedni"," őrködni."""
H8247;שָׁקֵד;shâqêd;the almond (tree or nut," as being the earliest in bloom);a mandula [fa vagy termése]"," mivel ez a legkorábban virágzó fa."
H8248;שָׁקָה;shâqâh;to quaff," i.e. (causatively) to irrigate or furnish apotion to;""inni"," meginni; (átvitt értelemben) megitatni"," nedvesíteni"," táplálni."""
"H8249;שִׁקֻּו;shiqquv;(plural collective) a draught;""[Többes számban] ivóvíz"," ital; folyadék"," ami inni való."""
H8250;שִׁקּוּי;shiqqûwy;a beverage," moisture"," i.e. (figuratively) refreshment;ital"," nedvesség"," (átvitt értelemben) felüdítés"," ösvény."
H8251;שִׁקּוּץ;shiqqûwts;disgusting," i.e. filthy"," especially idolatrous or (concretely) an idol;undorító"," azaz szennyezett"," különösen bálványimádó vagy (konkrétan) bálvány."
H8252;שָׁקַט;shâqaṭ;to repose (usually figurative);nyugodni," békességben lenni (általában átvitt értelemben)"," csendben pihenni"," szelíden viselkedni"," megnyugodni"," békésen várni."
H8253;שֶׁקֶט;sheqeṭ;tranquillity;nyugalom," béke"," csöndesség"," szelídség [nyugodt állapot"," csend"," béke"," szelídség"," békesség]."
H8254;שָׁקַל;shâqal;to suspend or poise (especially in trade);mérlegelni," súlyozni (különösen a kereskedelemben)"," egyensúlyban tartani"," lemérni."
H8255;שֶׁקֶל;sheqel;probably a weight," used as a commercial standard;valószínűleg súlymérték"," kereskedelmi szabványként használt. [Súly"," mértékegység"," kereskedelmi érték]"
H8256;שִׁקְמָה;shiqmâh;a sycamore (usually the tree);szikomorfa (főleg a fa)
H8257;שָׁקַע;shâqaʻ;to subside," by implication"," to be overflowed"," cease"," causatively"," to abate"," subdue;elmulni"," lecsendesedni"," elárasztani (valamit)"," szűnni"," mérsékelni"," elnyomni"," leigázni (valakit)."
H8258;שְׁקַעְרוּרָה;shᵉqaʻrûwrâh;a depression;mélyedés," árok"," szakadék [völgy"," lejtő"," mély hely]"
H8259;שָׁקַף;shâqaph;properly," to lean out (of a window)"," i.e. (by implication) peep or gaze (passively"," be a spectacle);megdőlni (ablakból)"," kinézni"," lesni"," vagy (átvitt értelemben) látványosságul állni"," megmutatkozni."
H8260;שֶׁקֶף;sheqeph;a loophole (for looking out)," to admit light and air;ablaknyílás"," kémlelőnyílás [vagy rést nyitni"," átjárót készíteni]"," hogy beengedje a fényt és a levegőt."
"H8261;שָׁקֻף;shâquph;an embrasure or opening  with bevelled jam;""szegélyezett nyílás"," bevágás"," mélyedés; [építészeti] mellvéddel ellátott rés"," nyílás."""
H8262;שָׁקַץ;shâqats;to be filthy," i.e. (intensively) to loathe"," pollute;undorítóvá válni"," (erőteljesen) gyűlölni"," beszennyezni [vagy fertőzővé tenni]."
H8263;שֶׁקֶץ;sheqets;filth," i.e. (figuratively and specifically) an idolatrous object;""szemét"," undorító dolog; (átvitt értelemben és különösen) bálvány"," istentelen kép"," amelyet az Úr gyűlöl."""
H8264;שָׁקַק;shâqaq;to course (like a beast of prey)," by implication"," to seek greedily;vadul kergetni"," mint a ragadozó állat"," átvitt értelemben: mohón törekedni"," kapkodni [vagy: falánksággal keresni]."
H8265;שָׂקַר;sâqar;to ogle," i.e. blink coquettishly;flörtölő pillantást vetni"," szemezni"," csábítóan nézni [vagyis"," szemmel udvarolni]."
H8266;שָׁקַר;shâqar;to cheat," i.e. be untrue (usually in words);hazudni"," csalni"," valótlan dolgot állítani (általában szavakkal)"," igazságtalanul beszélni."
H8267;שֶׁקֶר;sheqer;an untruth," by implication"," a sham (often adverbial);hamisság"," csalás"," álnokság [általában határozószóként: hamisan"," csalárdan]"
H8268;שֹׁקֶת;shôqeth;a trough (for watering);itatóvályú [vagy itatómeder]," melyet állatok itatására használnak."
"H8269;שַׂר;sar;a head person (of any rank or class);""fő"," vezető"," elöljáró (bármilyen rangban vagy osztályban); uralkodó"," fejedelem"," kapitány."""
H8270;שֹׁר;shôr;a string (as twisted )," i.e. (specifically) the umbilical cord (also figuratively"," as the centre of strength);""zsinór"," kötelék; (különösen) köldökzsinór; (átvitt értelemben) az erő"," hatalom központja"," gyökere."""
H8271;שְׁרֵא;shᵉrêʼ;to free," separate"," figuratively"," to unravel"," commence"," by implication (of unloading beasts) to reside;szabadítani"," elválasztani"," átvitt értelemben kibontani"," feloldani"," kezdeni"," következményként (állatok kirakodásakor) lakni"," tartózkodni."
H8272;שַׁרְאֶצֶר;Sharʼetser;Sharetser," the name of an Assyrian and an Israelite;Saracér"," egy asszír és egy izraelita név."
H8273;שָׁרָב;shârâb;quivering glow (of the air)," expectation. the mirage;remegő hőség [a levegőben]"," várakozás. a fatmirázs."
H8274;שֵׁרֵבְיָה;Shêrêbᵉyâh;Sherebjah," the name of two Israelites;Serébja"," két izraelita neve."
H8275;שַׁרְבִיט;sharbîyṭ;a rod of empire;birodalmi jogar," hatalmi bot"," uralkodói bot [vagy: hatalmat jelképező bot"," vezérlő bot]"
"H8276;שָׂרַג;sârag;to intwine;""összefonni"," átfonni"," összefűzni [szövés"," kötéssel kapcsolatos"," mint a szálak vagy a borona nyomai]; átvenni"," átjárni [mint a szőlőtő sarjainak összefonódása]."""
H8277;שָׂרַד;sârad;properly," to puncture"," i.e. (figuratively through the idea of slipping out) to escape or survive;""megszökni"," elmenekülni"," vagy átvészelni [valamit]; (átvitt értelemben) megmenekülni"," életben maradni."""
H8278;שְׂרָד;sᵉrâd;stitching (as pierced with a needle);szúrás," varrás [szúrással"," tűvel végzett varrás]"
H8279;שֶׂרֶד;sered;a (carpenter's) scribing-awl (for pricking or scratching measurements);szúrószerszám (főleg ácsok által használt," méréshez való jelöléshez"," karcoláshoz vagy szúráshoz)"
"H8280;שָׂרָה;sârâh;to prevail;""győzni"," diadalt aratni"," uralkodni"," hatalmas lenni [vagy hatalomra jutni]; legyőzni"," felségvisszanyerni."""
"H8281;שָׁרָה;shârâh;to free;""felszabadítani"," szabadon bocsátani"," engedni"," feloldani [bilincsből"," kötélből vagy átvitt értelemben]; megszabadítani [valakit valamitől"," pl. bűnből"," félelemtől]."""
H8282;שָׂרָה;sârâh;a mistress," i.e. female noble;feleség"," úrnő"," nemesasszony [főleg a királyi udvarban vagy magas rangú személyiség felesége]"
H8283;שָׂרָה;Sârâh;Sarah," Abraham's wife;Sára"," Ábrahám felesége."
H8284;שָׁרָה;shârâh;a fortification (literally or figuratively);erődítmény (szó szerint vagy átvitt értelemben)," védvonal"," menedékhely."
H8285;שֵׁרָה;shêrâh;a wrist-band (as compact or clasping);csuklókövető [vagy csuklópánt]," szorosra fogó vagy összekötő eszköz a csuklón."
H8286;שְׂרוּג;Sᵉrûwg;Serug," a postdiluvian patriarch;Serug"," a Noé utáni ősapa."
H8287;שָׁרוּחֶן;Shârûwchen;Sharuchen," a place in Palestine;Sharuchen"," egy hely Palesztinában."
H8288;שְׂרוֹךְ;sᵉrôwk;a thong (as laced or tied);szíj," kötelék"," zsinór (valaminek a megkötéséhez"," összefogásához használt)"
H8289;שָׁרוֹן;Shârôwn;plain," Sharon"," the name of a place in Palestine;síkság"," Saron"," Palesztinában található hely neve [egy termékeny síkság"," a Jordán folyó és a tenger között]."
H8290;שָׁרוֹנִי;Shârôwnîy;a Sharonite or inhabitant of Sharon;a sáróni vagy Sárón földén lakó.
H8291;שָׂרוּק;sârûwq;a grapevine;szőlőtőke," szőlővessző"," szőlőindák [szőlő növény"," melynek szárai a földön vagy támasztékokon kúsznak és gyümölcsöt teremnek]"
H8292;שְׁרוּקָה;shᵉrûwqâh;a whistling (in scorn)," by analogy"," a piping;sípálás (megvetéssel)"," átvitt értelemben: fuvolajáték [vagy: sípnézés"," gúnyos füttülés]"
H8293;שֵׁרוּת;shêrûwth;freedom;szabadság," felszabadulás"," engedelmességből való szabadulás [szolgálatból való szabadulás"," mint a szabad életmód]"," szabadtér"," tágasság."
H8294;שֶׂרַח;Serach;Serach," an Israelitess;Serah"," egy Izraelita nő."
"H8295;שָׂרַט;sâraṭ;to gash;""bevágni"," felhasítani"," mélyen sebteni [vágással]; felkarcolni"," megkarcolni."""
H8296;שֶׂרֶט;sereṭ;an incision;metszés," bevágás"," karcolás [bőrbe vésett jel"," seb"," vagy vágás által keletkezett nyom]."
H8297;שָׂרַי;Sâray;Sarai," the wife of Abraham;Sárai"," Ábrahám felesége."
H8298;שָׁרַי;Shâray;Sharay," an Israelite;Sárai"," egy Izráelita."
H8299;שָׂרִיג;sârîyg;a tendril (as entwining);szőlőfürt indája," vagy más növény tekervénye"," ami kapaszkodik."
"H8300;שָׂרִיד;sârîyd;a survivor;""megmaradt"," fennmaradt"," a csatából vagy valami nagy veszedelemből megmenekült személy; [átvitt értelemben] maradék"," megmaradt rész."""
H8301;שָׂרִיד;Sârîyd;Sarid," a place in Palestine;Sarid"," egy hely Palesztinában [vagy: egy palesztinai helység]."
H8302;שִׁרְיוֹן;shiryôwn;a corslet (as if twisted);páncélzat (mintha tekert vagy fonott volna)
H8303;שִׁרְיוֹן;Shiryôwn;Shirjon or Sirjon," a peak of the Lebanon;[A Libanon hegység csúcsa"," vagy kiemelkedő pontja]"," melynek pontos helye ismeretlen."
H8304;שְׂרָיָה;Sᵉrâyâh;Serajah," the name of nine Israelites;Serája"," kilenc izraelita neve."
H8305;שְׂרִיקָה;sᵉrîyqâh;hetchelling (or combing flax)," i.e. (concretely) tow (by extension"," linen cloth);szálazás (len vagy más növény rostjainak kitépése"," különválasztása)"," vagy [a szálakból készült] vászon"," lenvászon."
H8306;שָׁרִיר;shârîyr;a cord," i.e. (by analogy) sinew;""ín"," kötél; (átvitt értelemben) inak"," erősség"," szilárdság."""
"H8307;שְׁרִירוּת;shᵉrîyrûwth;obstinacy;""makacsság"," szívós makacsság"," elszántság"," merevség [szándékban"," elhatározásban]; makacs kitartás"," feszengés."""
"H8308;שָׂרַךְ;sârak;to interlace;""összefonni"," átszőni"," egymásba fonni [mint a szálakat vagy a kosarat]; összefüggésbe hozni"," összekapcsolni."""
H8309;שְׁרֵמָה;shᵉrêmâh;a common;egy közönséges," általános dolog"," nem különleges vagy ritka."
H8310;שַׂרְסְכִים;Sarçᵉkîym;Sarsekim," a Babylonian general;Szarészkim"," egy babiloni vezérlő."
H8311;שָׂרַע;sâraʻ;to prolong," i.e. (reflex) be deformed by excess of members;""hosszúvá tenni"," kinyújtani; (reflexíven) torzulttá válni a tagok túlzott növekedése miatt."""
